term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
q3 ~1,TRUE,0.0803172523294646,0.068675001068801,0.0685546475898484,0.0953683656363028,0.0116422512606635,0.127320851904602,0.9968520507779,0.00385223944224253,36,0.0686747398531692,0.0756164530293055,0.0675443752098195,0.0644189098750814,-0.00694171317613631,0.0898724788741237,0.998775747419703,0.00257554661726622,478,,,,-0.232017032436078,-0.105177239532267,0.0217175982338719,Small Intercepts,1,computer14
q4 ~1,FALSE,0.101617507600286,0.0935041781487671,0.109764810612873,0.106356824478202,0.00811332945151843,0.195761868696835,0.919970140468536,0.0409767468514617,922,0.0951140506233232,0.0989518971442189,0.0663131299774297,0.065380217901296,-0.00383784652089571,0.0918167283230022,0.958191750288691,0.0239831175593906,529,-0.016255175637737,0.0750718077963405,0.166378428419695,-0.178808340202305,-0.0582831295528124,0.062269662894918,Small Intercepts,1,computer14
q4 ~1,TRUE,0.0873341936781575,0.104639912696005,0.116348718496039,0.104668051039791,-0.0173057190178472,0.203717630809249,0.997329145378762,0.00340282404821798,78,0.101395713625496,0.0993148951939012,0.0601907950836951,0.0600927351486149,0.00208081843159519,0.0842302946470898,0.998723664120755,0.00265153163276132,471,,,,-0.0931383787661792,0.0345985478827235,0.162317076104937,Small Intercepts,1,computer14
q5 ~1,FALSE,0.00863068755236111,0.00804041248915915,0.0684329913365152,0.070832574106219,0.00059027506320196,0.1020976019164,0.90624829870925,0.0458475267980475,967,0.00536387491541277,0.00654772755560914,0.0630252775532097,0.0637574321571759,-0.00118385264019637,0.0854450590825853,0.958728540351115,0.0235168224837912,538,-0.0806611094215763,0.00847571271172588,0.0976103415002375,-0.138174365516895,-0.0186749897224925,0.100833078830452,Small Intercepts,1,computer14
q5 ~1,TRUE,0.00217247338456631,-0.0239899593717906,0.0678872801510399,0.0803645355614107,0.0261624327563569,0.112838210489536,0.996800767699574,0.00366595404960891,33,0.0105474836449848,0.00867741343241552,0.0678667471553938,0.0621590207317426,0.00187007021256928,0.0882545498031275,0.998818817560502,0.00251256948831685,462,,,,-0.100233685323682,0.0287369355968656,0.1576919761314,Small Intercepts,1,computer14
lv ~1,FALSE,-0.0527678635063723,-0.0561244203022988,0.104096780486483,0.103738875705614,0.00335655679592653,0.149942123688126,0.699959158264935,0.0815138687056261,1000,-0.0568369232048212,-0.0604230718775824,0.0935782203496257,0.0962220827050619,0.00358614867276123,0.117862631190023,0.94752960298868,0.0313977510522682,724,-0.055361957647263,0.032300057464014,0.119953990985316,-0.0652441687523556,0.0377849849915732,0.140801076739778,Medium Intercepts,1,computer14
q1 ~1,FALSE,0,0,0,0,0,0,0.699959158264935,0.0815138687056261,1000,0,0,0,0,0,0,0.94752960298868,0.0313977510522682,724,,,,,,,Medium Intercepts,1,computer14
q2 ~1,FALSE,0.05245792899524,0.0474251871051984,0.0823794410463112,0.0857574189722311,0.00503274189004154,0.137372751893967,0.706427378489319,0.0813617150763398,1000,0.0556689690665627,0.0502925974574033,0.06662515896749,0.0642455132573719,0.00537637160915949,0.0890914132054432,0.948633637241473,0.0308606781731878,736,-0.0278266321641756,0.0598527473865272,0.147517156066534,-0.0200777358048375,0.0821495442482153,0.18434890699619,Medium Intercepts,1,computer14
q3 ~1,FALSE,0.032459691627019,0.0326399222653774,0.0724316093274353,0.0761033456978474,-0.000180230638358395,0.110198289535612,0.702287489889496,0.0806098459938305,1000,0.036733405923281,0.0339280510924869,0.0663006656827993,0.0642622808769375,0.00280535483079414,0.0842016407947156,0.94779292578539,0.0313323418133744,726,-0.0900780191041672,-0.00242603631525966,0.0852265535530865,-0.0599227409736107,0.0429679794175587,0.145843887794896,Medium Intercepts,1,computer14
q4 ~1,FALSE,0.208332936002885,0.235826200086611,0.3348264337739,0.331404117559725,-0.0274932640837263,0.659723734700423,0.931038792538548,0.036781369749322,922,0.223800289844196,0.224251316024933,0.0631726845491883,0.0611219145125281,-0.000451026180737823,0.0871274899763816,0.948565703854162,0.0313758100236134,738,-0.173845017487276,-0.0825326947331336,0.00880201143810069,-0.109287141233187,-0.00725638613702798,0.0947768301957038,Medium Intercepts,1,computer14
q4 ~1,TRUE,0.240363282489964,0.211375569498951,0.339124358146916,0.33244888408224,0.0289877129910135,0.663522190508488,0.996707039983135,0.00361009621433717,78,0.221074934870796,0.221443973734795,0.0650459093323278,0.0683763739419641,-0.000369038863999027,0.0900057960990633,0.997992578665837,0.00327324625780389,262,,,,-0.176770698796203,-0.00553016986173981,0.165715654879498,Medium Intercepts,1,computer14
q5 ~1,FALSE,0.0316662652751442,0.0312532693818055,0.0679742964230645,0.0655093615254342,0.000412995893338663,0.093750502023955,0.700533624735443,0.0812377972162882,1000,0.0321140204394989,0.0325035850134936,0.0635850062370362,0.0650589571919639,-0.000389564573994681,0.0860766751270372,0.94840565054511,0.0311998568515602,734,-0.0814663309222826,0.00618690709912328,0.0938385969511717,-0.108364568379566,-0.00605607905380235,0.0962544755983756,Medium Intercepts,1,computer14
lv ~1,FALSE,-0.0609073874778742,-0.0585762713718059,0.193645940477171,0.187099169174169,-0.00233111610606836,0.328786895441125,0.492831845315792,0.116164194086616,994,-0.0704667001281112,-0.0703386396081944,0.104427250364967,0.101104657428865,-0.000128060519916783,0.119347652712773,0.946264570779965,0.0321512122114651,626,-0.100158895538797,-0.0122432121645793,0.0756755533422244,-0.112029450781136,-0.0012459748103538,0.10953799950042,Large Intercepts,1,computer14
q1 ~1,FALSE,0,0,0,0,0,0,0.492831845315792,0.116164194086616,994,0,0,0,0,0,0,0.946264570779965,0.0321512122114651,626,,,,,,,Large Intercepts,1,computer14
q2 ~1,FALSE,-0.047314609837141,-0.0465489007696424,0.0969958150090502,0.0931494392424648,-0.000765709067498602,0.161150838343626,0.50194888574662,0.110877815380703,997,-0.0471485264203148,-0.0451257698987494,0.0692488285802236,0.0686661333172126,-0.00202275652156538,0.0975461065417286,0.946831342320066,0.0315866628586056,612,-0.0958356654761709,-0.00805229092516123,0.0797331046424321,-0.141376843278765,-0.0293331258619408,0.0827225912005736,Large Intercepts,1,computer14
q3 ~1,FALSE,0.0560773399440234,0.0502192773471283,0.162082679026613,0.15916243716967,0.00585806259689514,0.292966416353467,0.513413758955481,0.111515051816224,997,0.0597843834417803,0.0565159291267789,0.0688561958096321,0.0721187348893332,0.00326845431500142,0.092504963022915,0.946286565938323,0.03125238679455,618,-0.0513264319961595,0.0364694762706449,0.124256232572021,-0.0651659531946183,0.0463568860671407,0.157860948837906,Large Intercepts,1,computer14
q4 ~1,FALSE,0.376011924124206,0.373111951273811,0.421355045965127,0.425925199728595,0.00289997285039475,0.841425885942412,0.910116414246081,0.0447072236556469,939,0.34954861757406,0.344947341329839,0.0635981180965557,0.0696719974469346,0.00460127624422118,0.0923621088082951,0.94591170387587,0.0316861987865994,611,-0.0836104321765947,0.00684526915328852,0.0972991461853058,-0.0432025720054377,0.0689802796181745,0.181134879476808,Large Intercepts,1,computer14
q4 ~1,TRUE,0.409954228938907,0.343597824601131,0.424236579543341,0.430493131261382,0.0663564043377756,0.847479681017376,0.996166952465008,0.00415554705061466,61,0.349753250025687,0.353083300112087,0.066495852550039,0.068174876469464,-0.0033300500863996,0.0950147649341528,0.997682226909352,0.00405850638365902,389,,,,-0.189992682146015,-0.0494508543408611,0.0911228217680416,Large Intercepts,1,computer14
q5 ~1,FALSE,-0.0192435672598147,-0.0194765958895032,0.142601179021037,0.142217758775124,0.000233028629688523,0.263239708417176,0.522210350636287,0.110346016556263,997,-0.0181573643933654,-0.0184497232840245,0.0649496354328004,0.0657597013304257,0.000292358890659064,0.0889385156635963,0.946719254264102,0.0312151533971306,625,-0.0861479223423053,0.001636326715784,0.0894201650768237,-0.106400006545916,0.00447333424720024,0.115344883022806,Large Intercepts,1,computer14
lv ~~ lv,FALSE,1,1,1.31451942616766e-16,1.30414732798546e-16,5.7024033759573e-18,1.83607850729942e-16,0.912669655897052,0.0444937069206925,954,1,1,1.25576931117536e-16,1.30591302565583e-16,-1.49830983411802e-17,1.89415668036097e-16,0.960542710205689,0.0244034318657158,452,-0.0897405860768386,0,0.0897405860789482,-0.13037486475465,0,0.13037486475465,Small Residuals,1,computer14
lv ~~ lv,TRUE,1,1,1.43329176164975e-16,1.18192266512191e-16,2.89623397728302e-17,1.87879395669016e-16,0.996764918073009,0.00362207138803471,46,1,1,1.24421357433217e-16,1.30260894079888e-16,-1.25609174318905e-17,1.80820675834503e-16,0.998852405157334,0.00244284376816473,548,,,,-0.118405754469157,0,0.118405754469156,Small Residuals,1,computer14
q1 ~~ q1,FALSE,0.636418325904466,0.637199591280373,0.0782461006526104,0.0703418321541193,-0.000781265375907606,0.0886580185046642,0.913363447592511,0.0448318007734409,958,0.63568760080974,0.63442604313471,0.0678337314611994,0.0701238202665855,0.00126155767503051,0.0679271986484842,0.960752994445451,0.0236554273034562,452,-0.100053304822401,-0.0105010183258179,0.079054011170664,-0.112096111380644,0.0182865508806941,0.148659078276646,Small Residuals,1,computer14
q1 ~~ q1,TRUE,0.662431580535502,0.643215247362575,0.0694911637786973,0.0636365820744052,0.0192163331729271,0.0908402284853852,0.996478296459867,0.00399282134794877,42,0.631328219326569,0.633794267803249,0.0646699831982398,0.0717106489843947,-0.00246604847667985,0.0635938353838044,0.99869075438561,0.00269500465225742,548,,,,-0.154523279522874,-0.0361161081859807,0.0823075651608229,Small Residuals,1,computer14
q2 ~~ q2,FALSE,0.739113341299399,0.734900373929538,0.058742895903814,0.0574734908698279,0.00421296736986035,0.0553013835415668,0.915546157628317,0.0435943943569044,960,0.732154475293985,0.735370625431797,0.0614945761279081,0.0572004358876335,-0.00321615013781204,0.0553446016268322,0.961105009654711,0.023685079991878,434,-0.017000761310013,0.0724977981364336,0.161977471259912,-0.187216238034085,-0.0541564035330763,0.0789346837167095,Small Residuals,1,computer14
q2 ~~ q2,TRUE,0.751752671294597,0.743761294100546,0.0455231288720099,0.0568337203517818,0.00799137719405086,0.0460326365572014,0.99707284458736,0.00376774159316341,40,0.733764238594353,0.732823643055926,0.0563391970958385,0.0596719118364271,0.000940595538426958,0.0546629660995592,0.998811997774289,0.0025617069426756,566,,,,-0.100304342598648,0.016208924534027,0.132715020592206,Small Residuals,1,computer14
q3 ~~ q3,FALSE,0.748936680832035,0.746185959288923,0.0569493432700995,0.0552135804314742,0.00275072154311162,0.0511978109186799,0.915830403398788,0.0444396634241981,959,0.743815337072134,0.742922774531053,0.0593258276545638,0.0582212296870356,0.000892562541080933,0.0505551812173417,0.960843710380226,0.0240986403582565,459,-0.0404833949649223,0.0490428054178288,0.138556212059095,-0.1141971121943,0.0151858014150048,0.14456042718678,Small Residuals,1,computer14
q3 ~~ q3,TRUE,0.74663197872099,0.738010565035384,0.0521973394490311,0.0528545711267042,0.00862141368560553,0.0549973999591788,0.997563449865669,0.00356147358976628,41,0.746500066336373,0.74561148196133,0.053868233176668,0.0519721652749682,0.000888584375043187,0.0492029919907346,0.998759056495857,0.00257267354213407,541,,,,-0.102386975758724,0.016788331061803,0.13595586666519,Small Residuals,1,computer14
q4 ~~ q4,FALSE,0.880958321146639,0.87980600238312,0.0388808681434109,0.0391345008532844,0.00115231876351922,0.0261456977577662,0.919705360591932,0.0421830334374713,941,0.873935988649484,0.875022212168803,0.0423830219659764,0.0396991625781828,-0.00108622351931815,0.0287606352821422,0.960856640874379,0.0236039498120854,456,-0.0608265490342661,0.0295406581736303,0.119900010161417,-0.156252801274945,-0.0264525937075788,0.103362145052756,Small Residuals,1,computer14
q4 ~~ q4,TRUE,0.878595138100142,0.873571693620162,0.0430165208444534,0.0416998857458641,0.00502344447998014,0.0328095039933397,0.997975550353972,0.0030178142624654,59,0.867719301432343,0.868008392361212,0.0395828058993107,0.0403403519427384,-0.000289090928868849,0.0271744598139741,0.998860547546049,0.00250628274878938,544,,,,-0.126072893644668,-0.00723389694534113,0.111608429874146,Small Residuals,1,computer14
q5 ~~ q5,FALSE,0.77496009340267,0.774190518798833,0.0528257286284814,0.0521842482000383,0.000769574603836781,0.059542573396982,0.913487198580351,0.0445140120605603,962,0.770485367283041,0.774334838192673,0.0533782888220485,0.0508688105989946,-0.00384947090963147,0.0512737282032806,0.96192158380874,0.0240227109036753,452,-0.0747128748795423,0.0146568977235658,0.104022857745354,-0.204230340688251,-0.0738314268435576,0.0566083813928176,Small Residuals,1,computer14
q5 ~~ q5,TRUE,0.770413391046193,0.765097510125291,0.0484960791133691,0.0403622824449293,0.0053158809209023,0.0552683132809539,0.997342641925675,0.00353573083572343,38,0.771750164931204,0.768984103159305,0.0491266781657381,0.0487314306493058,0.00276606177189886,0.0475079493687003,0.99875853899188,0.00263146351524218,548,,,,-0.0619107221590394,0.0565316302087458,0.17494815819255,Small Residuals,1,computer14
lv ~~ lv,FALSE,1,1,1.28773683923823e-16,1.27667070941689e-16,3.33066907387547e-19,1.71973166299915e-16,0.851464692105084,0.0478623935553399,1000,1,1,1.28707535802002e-16,1.30225621567269e-16,1.51394048812521e-18,1.79528514371811e-16,0.968475338821288,0.0184799145958749,440,-0.0876522540564174,0,0.0876522540580735,-0.132140744694048,0,0.132140744694048,Medium Residuals,1,computer14
q1 ~~ q1,FALSE,0.548484929220462,0.550093521188869,0.0719796071989699,0.072612742186465,-0.00160859196840766,0.0834900598029244,0.853839820012264,0.0477382024133603,1000,0.549843996238076,0.550514907348472,0.0694949681464656,0.0675789233722262,-0.000670911110396434,0.0703745635694358,0.969146423814351,0.0181673857643316,430,-0.109902000243487,-0.0222498154885239,0.0654079366147756,-0.143454471371898,-0.00978808681921356,0.123884000853221,Medium Residuals,1,computer14
q2 ~~ q2,FALSE,0.796526958633194,0.795898344380938,0.0455588810760585,0.0459095378805564,0.000628614252256199,0.0430231791653451,0.851889358854078,0.0475272725647366,1000,0.797426798134163,0.79806594150776,0.0452930764831278,0.0454305681697741,-0.000639143373597951,0.0433739906851658,0.968891776031058,0.0177130135490671,421,-0.0739101643202117,0.0137448452739187,0.101396415511246,-0.149177005790819,-0.0140898801425207,0.121005630897338,Medium Residuals,1,computer14
q3 ~~ q3,FALSE,0.691074716322489,0.692105336009665,0.0609142722182604,0.0607088406800057,-0.00103061968717657,0.0686770257480501,0.855457382911683,0.046750531326188,1000,0.697169655865898,0.695905558848964,0.0597828831767955,0.0571073320423998,0.00126409701693343,0.0524337095378065,0.968617613381241,0.0181271861214802,423,-0.104599444743039,-0.0169477362063902,0.0707082130970843,-0.113157122265786,0.0216231272702625,0.156390569499319,Medium Residuals,1,computer14
q4 ~~ q4,FALSE,0.923737504256797,0.921733305056439,0.0364745557136408,0.0376814683419482,0.00200419920035797,0.0553407766703075,0.953977263430904,0.0269793523821527,801,0.926317989063392,0.925441605074182,0.0257042602239208,0.0272934178055133,0.000876383989209487,0.0178995054076069,0.969189556015688,0.0184761336952648,427,-0.0439169265082216,0.0540464200064201,0.15199288418803,-0.101098366249275,0.0330576847037295,0.16719434096111,Medium Residuals,1,computer14
q4 ~~ q4,TRUE,0.924316356534152,0.921313864229562,0.0363988502748925,0.0399837496010172,0.00300249230459042,0.056674053140835,0.997632979364606,0.00346749161769136,199,0.926889119178339,0.927996220787237,0.0266463106994349,0.0259249269091045,-0.00110710160889719,0.0176548555100405,0.998678006606817,0.00262100236087409,573,-0.11808307868805,0.0785307358960075,0.275045499661613,-0.157911764287953,-0.0421141842462262,0.0737017964630635,Medium Residuals,1,computer14
q5 ~~ q5,FALSE,0.600891940396886,0.599002738658899,0.0644514941833539,0.0635400509538644,0.00188920173798742,0.0781255797170885,0.855870141029761,0.0461758427232857,1000,0.5970259471363,0.596183102781004,0.0594336137919576,0.0611089045685471,0.000842844355295979,0.068822407722524,0.969007270535244,0.0174613160222391,434,-0.0581407464737063,0.0295199786319456,0.117173317582911,-0.119073856454764,0.0139828332755488,0.147031451125847,Medium Residuals,1,computer14
lv ~1,FALSE,0.0226842783736001,0.0146689974266095,0.125407586551546,0.127229978693752,0.00801528094699061,0.210208489566202,0.946196034752301,0.029021098926855,866,0.0173807527446971,0.0206873363382815,0.0904332426415386,0.0900256861171892,-0.00330658359358441,0.110275916962718,0.961904228929218,0.022454681403604,621,-0.030771590998772,0.0634511531449656,0.157655568883691,-0.147877062169223,-0.0366462904731346,0.07459925411054,Large Residuals,1,computer14
